date,respiratory_visits_index,otc_cold_flu_index,school_absence_index,symptom_search_index,wastewater_proxy_index,reporting_lag_days,event_label,composite_signal_mean
2025-06-18,1.28780498388886,0.9150637949416649,0.9473984120182046,1.091636329167307,0.9078902338224052,0,0,1.0299587507676882
2025-06-19,1.2821205061764387,0.8112793277023681,0.9323558245909502,1.087550962854462,0.920352605017149,0,0,1.0067318452682736
2025-06-20,1.2331023940749655,0.8087338081964417,0.9558679436756408,0.9160105185929382,0.9018262035996522,0,0,0.9631081736279278
2025-06-21,1.2886546868462336,0.8215322736204234,0.9400073258510815,1.0697865184365818,0.8472696033250552,0,0,0.9934500816158751
2025-06-22,1.237473380896172,0.8589201779841438,0.9695751775136522,1.0167479082999649,0.9012072697711505,0,0,0.9967847828930166
2025-06-23,1.2592930879457,0.8340412025041926,0.9600418560573636,1.0544287658831777,0.9461205251254147,0,0,1.0107850875031699
2025-06-24,1.216502439087312,0.8574635323596255,0.9074654694312847,1.0724714955375148,0.8559983726407489,0,0,0.9819802618112972
2025-06-25,1.219912829686835,0.8663395462903436,0.9680438358257564,1.0171686648410236,0.8963761931796049,1,0,0.9935682139647126
2025-06-26,1.359325006726809,0.8434452104393434,0.9165597902952738,0.9450646645544024,0.9475680515999423,1,0,1.002392544723154
2025-06-27,1.2816219445896786,0.8650753287914744,0.9518294848875299,1.079751935739396,0.8682930525526027,0,0,1.0093143493121364
2025-06-28,1.3380450863717264,0.8875523668485571,0.9719563899082542,1.0262319425521191,0.9396085580077697,0,0,1.0326788687376853
2025-06-29,1.3396775429962104,0.8841584601375466,0.9086726012508372,1.0652187126976609,0.8870137478930755,0,0,1.0169482129950662
